Generation,Timestamp,AX,AY,AZ,lAX,lAY,lAZ,,Generation,Timestamp,Speed
1322,6:13:06,-0.28013015,1.3120626,9.941029,5.067674,-5.810975,5.7830877,,127,6:14:57,14.25600014
1323,6:13:06,-0.5147691,1.2546,10.204399,4.8802056,-6.1663785,6.4916854,,,,
1324,6:13:07,-0.17478207,1.8076775,9.454991,5.259286,-5.212371,5.656925,,128,6:14:58,16.12800007
1325,6:13:07,-0.47167215,1.3814965,10.587483,5.159993,-5.7716336,6.6596956,,,,
1326,6:13:07,-0.36871833,2.1380875,9.330489,5.291289,-5.027265,5.783908,,129,6:14:59,15.08400021
1327,6:13:07,-0.13168511,2.2170985,10.194822,5.7033644,-4.562999,6.123234,,,,
1328,6:13:07,0.27294734,2.6791935,9.251478,6.2848663,-4.222772,5.513457,,130,6:15:00,13.10400038
1329,6:13:07,-0.47885495,1.8220432,10.276228,5.719479,-4.7518096,6.2013416,,,,
1330,6:13:07,-0.2657645,2.648068,9.529214,5.977608,-4.0500402,6.0897245,,131,6:15:01,9.828000069
1331,6:13:07,0.42618093,2.6744049,9.380769,6.7373934,-3.5786998,5.4443264,,,,
1332,6:13:07,-0.31843856,0.99362403,10.582695,6.1780844,-5.515897,7.4330153,,132,6:15:02,7.776000309
1333,6:13:07,-0.4166038,1.8627458,9.103033,6.0960207,-4.231293,5.26407,,,,
1334,6:13:08,-0.1987248,0.47885495,10.740717,6.447151,-5.5210614,6.7344856,,133,6:15:03,6.228000069
1335,6:13:08,-0.26097596,1.6544439,10.089474,6.5373306,-4.3126736,6.433603,,,,
1336,6:13:08,-0.2777359,1.6568382,9.670476,6.6295342,-4.133888,5.9530153,,134,6:15:04,4.715999794
1337,6:13:08,-0.071828246,1.525153,9.313729,6.8817954,-4.1362176,5.320326,,,,
1338,6:13:08,-0.16759923,1.0774237,10.7048025,7.0455294,-4.376497,6.5335984,,135,6:15:05,4.535999966
1339,6:13:08,-0.44294083,1.3431882,9.787795,6.758376,-4.014514,6.0094776,,,,
1340,6:13:08,-0.50758624,0.2370332,10.132571,6.8202715,-4.8561025,6.044182,,136,6:15:06,4.067999983
1341,6:13:08,-1.1277034,-0.86912173,10.403124,6.329116,-6.0407267,6.367152,,,,
1342,6:13:08,-1.4150164,-1.3671309,10.867614,6.0522842,-6.5970087,7.040273,,137,6:15:07,5.615999794
1343,6:13:08,-0.48124924,0.062251143,9.866806,6.9040093,-5.1823883,5.8609324,,,,
1344,6:13:09,-1.462902,-1.4341706,11.183658,5.9446864,-6.2759166,7.0976553,,138,6:15:08,8.1
1345,6:13:09,-1.2929084,-0.9433443,10.743111,6.01808,-6.2304206,6.9727774,,,,
1346,6:13:09,-0.38547826,-0.36632404,10.783813,6.606566,-6.1985254,7.2448783,,139,6:15:09,12.92399969
1347,6:13:09,0.28013015,4.1516724,7.9154725,7.492563,-1.8865414,4.647497,,,,
1348,6:13:09,0.6703969,4.2139235,8.116591,8.082231,-1.4716343,3.9458694,,140,6:15:10,8.784000206
1349,6:13:09,0.9026416,2.901861,7.798153,8.0178995,-1.6813059,3.6416783,,,,
1350,6:13:09,-0.038308397,2.0590763,11.152532,7.6320724,-2.098403,5.9013352,,141,6:15:11,6.192000103
1351,6:13:09,-0.56265455,2.0399222,10.94423,7.0761743,-1.870643,6.52947,,,,
1352,6:13:09,-0.49082634,1.4940275,8.391933,6.965257,-2.1906846,3.6089451,,142,6:15:12,5.4
1353,6:13:09,-0.00478855,1.5131817,9.390346,7.4853144,-2.768714,4.6319466,,,,
1354,6:13:10,0.31125572,1.2426286,10.745505,7.794097,-2.7229886,5.821123,,143,6:15:13,7.595999622
1355,6:13:10,0.3232271,0.6560313,10.858036,7.8322687,-3.6741996,6.295273,,,,
1356,6:13:10,0.3615355,1.2593886,9.5244255,7.9240885,-3.3730617,5.097687,,144,6:15:14,12.31200027
1357,6:13:10,-0.1987248,1.9585168,9.545974,7.410464,-2.596223,5.0577064,,,,
1358,6:13:10,-0.22506183,1.7909175,10.237919,7.3592224,-2.4617124,5.775201,,145,6:15:15,15.40800076
1359,6:13:10,-0.21309046,1.4174107,9.840469,7.477567,-2.8912954,5.577134,,,,
1360,6:13:10,-0.40463245,1.6041641,10.091868,7.379846,-2.6350465,5.657691,,146,6:15:16,15.73199959
1361,6:13:10,-0.35914123,1.3623424,10.31693,7.345819,-2.6869984,6.119975,,,,
1362,6:13:10,-0.26097596,1.3527653,9.715967,7.5801764,-2.8037937,5.317836,,147,6:15:17,14.50800076
1363,6:13:10,-0.3902668,1.3383996,10.091868,7.4703474,-2.6506577,5.7407255,,,,
1364,6:13:11,-0.5554718,1.7933118,9.77343,7.392624,-2.1892993,5.51882,,148,6:15:18,12.7079999
1365,6:13:11,-0.45730647,1.7190893,10.424672,7.459114,-2.0805743,6.1899643,,,,
1366,6:13:11,0.00478855,2.0375278,9.960183,7.9221587,-1.7081398,5.6050086,,149,6:15:19,10.29599962
1367,6:13:11,0.07422252,1.733455,9.232324,8.023407,-1.9336822,4.7997766,,,,
1368,6:13:11,-0.28970724,1.4940275,10.113417,7.767852,-2.0901809,5.571355,,150,6:15:20,5.97599988
1369,6:13:11,-0.19154198,1.6975409,10.465375,7.8395286,-1.7771327,6.007705,,,,
1370,6:13:11,0.13886794,1.1923488,9.768641,8.16158,-2.13758,5.5231504,,151,6:15:21,7.2
1371,6:13:11,-0.5650489,1.2162915,9.730332,7.7319384,-2.0498047,5.2436543,,,,
1372,6:13:11,-0.59378016,1.8435916,10.321719,7.605939,-1.4192417,6.1126895,,152,6:15:22,6.62400012
1373,6:13:11,-0.102953814,1.4916332,10.5395975,8.117401,-1.3585421,6.136648,,,,
1374,6:13:12,0.03351985,1.297697,9.804555,8.340536,-1.7329136,5.7536373,,153,6:15:23,6.732000017
1375,6:13:12,-0.4764607,1.8100717,9.466963,7.8442373,-1.1217388,5.046685,,,,
1376,6:13:12,-0.33519846,1.89866,9.486116,7.9341483,-0.6073461,5.056076,,154,6:15:24,9.576000309
1377,6:13:12,-0.42378664,1.5562786,10.530021,8.079012,-0.9244364,5.987624,,,,
1378,6:13:12,-0.6177229,1.7550035,9.783007,7.873246,-0.6174532,5.588699,,155,6:15:25,9.576000309
1379,6:13:12,-0.5506832,1.472479,10.822123,8.041808,-0.72553796,6.2613716,,,,
1380,6:13:12,-0.3232271,1.6999351,9.591465,8.158727,-0.44609556,5.4621434,,156,6:15:26,8.784000206
1381,6:13:12,-0.63208854,1.56825,9.794978,7.9508743,-0.3018167,5.1766243,,,,
1382,6:13:12,-0.84278476,1.6568382,9.57231,7.7134027,-0.241395,5.2083464,,157,6:15:27,9.071999931
1383,6:13:12,-0.34716985,1.2258687,10.206794,8.199007,-0.34234554,5.6647506,,,,
1384,6:13:13,-0.3998439,1.4245936,10.405519,8.249458,-0.36267212,6.39235,,158,6:15:28,17.53199959
1385,6:13:13,-0.26097596,1.3264283,9.237112,8.306865,-0.1176187,4.6251473,,,,
1386,6:13:13,-0.63208854,1.0965779,10.745505,8.070245,-0.57551885,6.274953,,159,6:15:29,15.55200062
1387,6:13:13,-0.723071,1.7023294,8.6433325,7.813966,0.31702036,4.308777,,,,
1388,6:13:13,-0.77574503,0.967287,10.568329,7.9266944,-0.38037482,5.951789,,160,6:15:30,15.76800041
1389,6:13:13,-0.8379962,1.3144568,9.917087,7.826982,0.18147293,5.5122824,,,,
1390,6:13:13,-0.600963,1.0151725,10.321719,8.12268,-0.22334728,6.0297832,,161,6:15:31,15.33600082
1391,6:13:13,-1.1133378,1.2929084,9.924269,7.6543694,0.17961493,5.6591845,,,,
1392,6:13:13,-1.1085492,1.2833313,9.397529,7.5175695,0.2519537,5.1578364,,162,6:15:32,15.04799938
1393,6:13:13,-1.0271438,0.5554718,12.031231,7.7145643,-0.23036179,7.231778,,,,
1394,6:13:14,-0.62251145,1.4940275,9.775824,8.097315,0.15402254,5.7054014,,163,6:15:33,14.36400003
1395,6:13:14,-0.7015225,1.0558752,9.026416,7.9000106,0.10441823,4.314215,,,,
1396,6:13:14,-1.3814965,1.0439038,9.905115,7.2349105,-0.2843805,5.493228,,164,6:15:34,15.11999931
1397,6:13:14,-0.45730647,2.4373717,9.064724,8.013205,1.3321879,4.4378805,,,,
1398,6:13:14,-0.29689008,1.0917894,11.528433,8.292855,0.113527164,6.9158125,,165,6:15:35,14.90399952
1399,6:13:14,-0.26097596,1.1157321,10.230737,8.274121,-0.16225748,5.6945324,,,,
1400,6:13:14,-0.52913475,1.8340145,9.301758,7.9652047,0.5381411,4.5852804,,166,6:15:36,14.22000017
1401,6:13:14,-0.96489275,1.4533248,9.4142885,7.513833,0.1357974,4.486119,,,,
1402,6:13:14,-0.6847626,1.8244374,10.194822,7.549782,0.3626881,5.3603096,,167,6:15:37,15.11999931
1403,6:13:14,0.68715686,1.1731946,10.288198,8.994018,0.08724427,4.7932515,,,,
1404,6:13:15,0.27294734,1.211503,9.584282,8.579414,-0.27893808,4.981538,,168,6:15:38,14.14800024
1405,6:13:15,0.5147691,1.2833313,8.722343,8.520004,0.37536407,3.9517262,,,,
1406,6:13:15,0.16281068,0.86193895,10.802968,8.591717,-0.21483369,5.7802625,,169,6:15:39,11.19599962
1407,6:13:15,-0.45730647,1.8340145,9.541185,7.8301,0.88192445,4.2789865,,,,
1408,6:13:15,-0.16281068,1.2522057,10.40073,8.122602,0.43139428,4.5958714,,170,6:15:40,9.756000137
1409,6:13:15,-0.43096948,0.85236186,10.309748,7.9940643,-0.60271305,5.962777,,,,
1410,6:13:15,-0.44294083,2.152453,9.160496,7.8719416,0.97920847,4.103457,,171,6:15:41,9.323999691
1411,6:13:15,-0.20111908,1.3647367,10.551569,8.220072,-0.05145818,6.2155237,,,,
1412,6:13:15,-0.32801566,1.7909175,9.234718,8.00226,0.54676616,4.4408813,,172,6:15:42,9.179999828
1413,6:13:15,-0.09337672,0.7446195,11.30816,8.328852,-0.90520895,6.149043,,,,
1414,6:13:16,-0.37350687,2.3344178,9.332883,7.8816557,0.83046454,4.220125,,173,6:15:43,9.323999691
1415,6:13:16,0.11492519,1.8819,9.632168,8.388933,0.09441104,4.5224853,,,,
1416,6:13:16,-0.25858167,1.359948,11.028029,8.014734,-0.47029382,5.723565,,174,6:15:44,9.504000378
1417,6:13:16,0.2777359,2.710319,9.25866,8.332075,0.64263827,4.4300375,,,,
1418,6:13:16,1.0008069,1.1109436,9.150918,9.02932,-0.90253675,3.7505016,,175,6:15:45,10.11599979
1419,6:13:16,-0.18196489,1.4126221,10.489318,7.999199,-0.8728115,5.80857,,,,
1420,6:13:16,0.021548472,2.6456738,9.534002,8.090232,0.49812752,4.3026805,,176,6:15:46,9.504000378
1421,6:13:16,0.38308397,0.3998439,11.226754,8.472144,-1.7047819,7.219082,,,,
1422,6:13:16,-0.045491222,2.648068,7.920261,7.9425683,0.8233879,2.8860216,,177,6:15:47,6.515999794
1423,6:13:16,0.36632404,1.1708003,12.177281,8.678728,-0.43128005,7.403858,,,,
1424,6:13:17,-0.69673395,1.7909175,11.188446,7.905444,0.12836759,6.128541,,178,6:15:48,8.064000034
1425,6:13:17,-0.52674043,1.4700848,9.696813,7.768609,0.21654959,4.6057324,,,,
1426,6:13:17,0.32801566,1.5921928,9.340066,8.532293,0.3779431,4.019847,,179,6:15:49,7.884000206
1427,6:13:17,0.49082634,0.6560313,9.694419,8.823412,-0.7418943,4.784303,,,,
1428,6:13:17,-0.23224466,1.2091088,10.491713,7.758761,-0.06913988,5.0444517,,180,6:15:50,12.6
1429,6:13:17,0.51955765,1.0726352,11.463788,8.828357,0.3210744,6.8212557,,,,
1430,6:13:17,-0.5650489,0.7206767,10.190034,7.7451577,0.108486034,5.4620867,,181,6:15:51,8.207999897
1431,6:13:17,-0.65363705,2.248224,8.786988,7.773674,1.2761537,4.09791,,,,
1432,6:13:17,-0.18914771,1.7406378,10.127783,8.232873,1.1636007,4.9390793,,182,6:15:52,6.588000154
1433,6:13:17,-0.76137936,2.4852571,10.034406,8.021324,2.0291095,5.0434704,,,,
1434,6:13:18,-0.409421,0.65124273,10.072714,8.345524,-0.55654776,5.181442,,183,6:15:53,10.07999983
1435,6:13:18,-0.14365649,-0.1340794,11.411114,8.4509,-1.4425759,7.3316183,,,,
1436,6:13:18,-0.339987,1.1923488,9.771035,8.021283,0.33572176,5.0865817,,184,6:15:54,9.64800024
1437,6:13:18,-0.019154198,2.004008,9.009656,8.350433,0.9905542,4.4544883,,,,
1438,6:13:18,0.38308397,3.1436827,8.858817,8.86958,2.377451,3.431274,,185,6:15:55,8.856000137
1439,6:13:18,0.045491222,1.498816,11.267457,8.75012,0.38402343,6.8521566,,,,
1440,6:13:18,-0.2777359,2.073442,10.59706,8.269853,1.4212508,6.0124807,,186,6:15:56,9.720000172
1441,6:13:18,-0.68715686,2.073442,10.544386,7.9216995,1.3794392,5.776963,,,,
1442,6:13:18,-0.409421,2.8827069,7.467743,7.944197,2.1133084,2.6092372,,187,6:15:57,9.540000343
1443,6:13:18,-0.8547561,1.9010541,10.489318,7.6007485,1.2480366,5.6751375,,,,
1444,6:13:19,0.047885496,1.6951466,9.332883,8.503746,1.0931566,4.3172326,,188,6:15:58,10.65600014
1445,6:13:19,-0.43096948,1.9537282,9.766247,8.155077,1.152252,5.0880938,,,,
1446,6:13:19,-0.2466103,2.439766,10.570724,8.301615,1.5933039,5.8745623,,189,6:15:59,9.828000069
1447,6:13:19,0.13886794,3.1125572,10.970567,8.613686,2.2755687,6.3982806,,,,
1448,6:13:19,-0.5913859,2.4110348,9.591465,8.025744,1.4843909,4.650613,,190,6:16:00,9.756000137
1449,6:13:19,-0.7901107,2.6097596,8.727132,7.7988563,0.84823644,4.534659,,,,
1450,6:13:19,-1.297697,1.9704882,10.5803,7.355796,0.794117,6.1317534,,191,6:16:01,8.459999657
1451,6:13:19,-1.7310607,2.2793496,10.853248,6.869803,1.1284345,6.3918657,,,,
1452,6:13:19,-0.6057515,2.6193366,10.419884,7.9521995,1.4129934,6.351819,,192,6:16:02,6.588000154
1453,6:13:19,0.2849187,2.19555,10.0439825,8.846642,1.2917255,5.5373497,,,,
1454,6:13:20,-0.13647367,2.0758362,9.186832,8.415405,0.5459907,5.3681235,,193,6:16:03,8.207999897
1455,6:13:20,0.098165266,1.2354459,10.972961,8.57152,0.31184483,5.8834586,,,,
1456,6:13:20,-0.3615355,1.9417568,8.344048,8.006424,0.56142867,3.5230095,,194,6:16:04,11.5920001
1457,6:13:20,-0.45491222,1.637684,8.557138,7.908343,0.4628442,3.6346488,,,,
1458,6:13:20,-0.50998056,0.80208206,11.607444,7.8129716,-0.332434,6.573762,,195,6:16:05,11.7
1459,6:13:20,0.06943397,2.0518935,8.58587,8.437293,0.9698969,3.9317462,,,,
1460,6:13:20,0.18914771,0.57223165,12.443047,8.808193,-0.31261545,6.4464235,,196,6:16:06,7.271999931
1461,6:13:20,-0.15323359,1.1420691,9.498088,8.086981,-0.08140503,4.9175663,,,,
1462,6:13:20,-0.2849187,1.2665714,8.504464,8.011138,-0.04892535,3.3872476,,197,6:16:07,9.540000343
1463,6:13:20,-0.42378664,1.1133378,9.933846,7.7876105,-0.15149567,4.8603625,,,,
1464,6:13:21,0.2370332,1.7909175,9.368797,8.491603,0.9564153,3.622572,,198,6:16:08,7.956000137
1465,6:13:21,-0.68236834,0.9337672,11.564347,7.99571,-0.69879645,7.195057,,,,
1466,6:13:21,0.31365,0.9122187,8.889942,8.538327,-0.147957,3.8643005,,199,6:16:09,3.276000094
1467,6:13:21,-0.2944958,0.76616794,10.771842,8.233225,-0.698928,6.0539746,,,,
1468,6:13:21,0.21069619,1.7214836,7.9418097,8.33925,0.38385874,2.543811,,200,6:16:10,4.211999846
1469,6:13:21,0.27294734,-0.1699935,11.478153,8.702469,-1.5132692,5.9581103,,,,
1470,6:13:21,0.37111259,0.56265455,9.828498,8.456181,-0.99135983,4.608811,,201,6:16:11,5.471999931
1471,6:13:21,-0.00478855,-0.090982445,10.331296,8.299811,-1.4624783,5.2625957,,,,
1472,6:13:21,0.59378016,-0.5985687,9.778218,8.778976,-2.0745132,4.3610525,,202,6:16:12,5.364000034
1473,6:13:21,0.16759923,-0.33519846,9.799767,8.435727,-1.7632496,3.777703,,,,
1474,6:13:22,-0.44533512,0.818842,11.250697,8.193166,-0.9861598,6.2742896,,203,6:16:13,13.35600014
1475,6:13:22,-0.16281068,1.8292259,9.502876,7.980161,0.486768,4.806986,,,,
1476,6:13:22,0.46927786,0.6895511,9.912297,8.774783,-0.46136913,4.520177,,204,6:16:14,8.495999622
1477,6:13:22,0.17238778,1.3216397,8.411087,8.372976,-0.10441406,3.251931,,,,
1478,6:13:22,-0.50758624,0.44533512,12.75909,8.016557,-0.93950844,7.864896,,205,6:16:15,10.18799973
1479,6:13:22,-0.2753416,1.908237,8.796566,8.257486,0.23868859,4.309484,,,,
1480,6:13:22,-0.36392978,1.228263,10.446221,8.205189,-0.28950566,6.7817163,,206,6:16:16,7.379999828
1481,6:13:22,0.18196489,1.010384,10.285805,8.710037,-0.38615564,5.1609383,,,,
1482,6:13:22,0.15562786,1.1109436,7.395915,8.517992,-0.6513389,3.1601677,,207,6:16:17,3.635999966
1483,6:13:22,-0.8667275,0.531529,11.782227,7.7775254,-0.86054784,6.3695173,,,,
1484,6:13:23,-0.5794145,2.099779,9.0838785,7.761824,0.6926101,4.600165,,208,6:16:18,4.247999811
1485,6:13:23,-0.3328042,0.035914123,12.076722,8.3415985,-0.7301575,6.3972564,,,,
1486,6:13:23,-0.5219519,0.9289786,9.900327,7.910103,-0.25687066,4.503149,,209,6:16:19,5.364000034
1487,6:13:23,0.20111908,0.888276,8.770228,8.2652,-0.26776677,3.764748,,,,
1488,6:13:23,0.2944958,0.59378016,8.889942,8.441033,-0.8816558,3.650264,,210,6:16:20,3.528000069
1489,6:13:23,-0.05027977,1.5658557,10.051166,8.236948,-0.39623278,5.135337,,,,
1490,6:13:23,0.51716334,1.2474172,9.126976,8.694795,-0.42727908,3.7897973,,211,6:16:21,2.339999914
1491,6:13:23,-0.083799616,1.0774237,9.751882,8.27966,-1.0255512,4.983409,,,,
1492,6:13:23,0.23463893,1.4365649,9.007262,8.526228,-0.15642531,2.9659085,,212,6:16:22,2.051999974
1493,6:13:23,0.10774237,0.66321415,9.79019,8.432788,-1.4669374,5.7976513,,,,
1494,6:13:24,0.007182824,1.2234744,9.239507,8.297196,-0.10723623,3.393457,,213,6:16:23,2.160000086
1495,6:13:24,-0.46927786,0.41420954,11.300977,7.935378,-1.7898953,7.2884307,,,,
1496,6:13:24,-0.1987248,1.6065584,9.8787775,8.1318,0.29200038,4.608089,,214,6:16:24,0.612000006
1497,6:13:24,0.31125572,0.4668836,8.801354,8.460432,-1.2396656,3.9715378,,,,
1498,6:13:24,-0.15562786,0.68715686,10.113417,8.14458,-1.0047266,5.1683316,,215,6:16:25,6.588000154
1499,6:13:24,0.14844504,1.3072741,8.988108,8.210958,0.09490391,3.3149047,,,,
1500,6:13:24,0.2681588,0.011971374,12.531634,8.630848,-1.4570668,7.111299,,216,6:16:26,5.832000017
1501,6:13:24,0.30646718,1.4341706,9.04557,8.5367155,-0.022796845,3.8674965,,,,
1502,6:13:24,0.31125572,-0.600963,12.780639,8.598074,-2.1436322,7.433852,,217,6:16:27,5.147999811
1503,6:13:24,0.43096948,0.96489275,8.470944,8.301262,-0.30544773,3.3125052,,,,
1504,6:13:25,0.3040729,-0.002394275,10.182851,8.542979,-1.4539686,5.2093973,,218,6:16:28,5.003999949
1505,6:13:25,-0.17478207,1.1708003,9.794978,8.13315,-0.18189402,4.4580293,,,,
1506,6:13:25,0.06943397,1.3575538,10.360027,8.356856,-0.11058464,5.525531,,219,6:16:29,5.832000017
1507,6:13:25,0.21548474,1.2330515,9.70639,8.566559,0.20089583,4.0646257,,,,
1508,6:13:25,-0.95531565,-0.2753416,12.138973,7.6094894,-1.1727017,6.3691835,,220,6:16:30,6.120000172
1509,6:13:25,0.28252444,-0.014365649,11.174081,8.813254,-1.4785812,7.0855765,,,,
1510,6:13:25,0.48124924,1.3168511,7.5922456,8.71631,0.32994515,2.4769087,,221,6:16:31,6.911999846
1511,6:13:25,0.24900457,1.4964218,6.7877693,8.320791,0.08743771,1.2425728,,,,
1512,6:13:25,0.79250497,1.9178141,10.494106,8.689799,0.38154635,3.8926024,,222,6:16:32,7.84800024
1513,6:13:25,0.5554718,2.030345,12.196436,8.731695,0.952075,6.6812034,,,,
1514,6:13:26,0.42139238,-0.6943397,12.100665,8.542433,-1.7622354,6.6113863,,223,6:16:33,9.179999828
1515,6:13:26,-0.45251793,0.36632404,11.30816,7.9931855,-1.3645035,6.765695,,,,
1516,6:13:26,-0.679974,2.1500587,7.9944835,7.5089517,1.048209,2.8371975,,224,6:16:34,8.171999931
1517,6:13:26,0.105348095,0.55786604,9.117398,8.365278,-0.5287358,3.8628063,,,,
1518,6:13:26,-0.052674048,0.9984126,10.525232,8.389529,-0.24900949,5.3000765,,225,6:16:35,8.207999897
1519,6:13:26,0.2849187,1.1229149,11.195629,8.589652,-0.07815241,6.681426,,,,
1520,6:13:26,0.20111908,2.3918805,9.4095,8.480166,1.4632196,4.5858617,,226,6:16:36,11.19599962
1521,6:13:26,-0.098165266,0.90503585,8.059129,8.0627365,-0.25633913,3.2412193,,,,
1522,6:13:26,0.339987,2.1620302,8.039975,8.276021,0.72965676,2.2053447,,227,6:16:37,13.21200027
1523,6:13:26,0.8140534,3.057489,12.241927,9.007401,1.4723593,6.8433976,,,,
1524,6:13:27,-0.13168511,4.862772,11.332103,8.359281,3.4382477,6.4874015,,228,6:16:38,14.86800041
1525,6:13:27,-0.06464542,3.179597,8.925857,8.124168,2.3376586,3.7572265,,,,
1526,6:13:27,-0.5219519,1.6664152,9.553157,7.7423296,0.6814741,4.137091,,229,6:16:39,14.75999966
1527,6:13:27,0.24900457,2.030345,8.978531,8.553136,0.7184391,4.0114446,,,,
1528,6:13:27,0.55307746,1.3551595,10.575512,8.672278,0.9410383,4.805321,,230,6:16:40,13.42800007
1529,6:13:27,0.14126222,2.2769554,8.133351,8.401172,0.9135064,2.9371765,,,,
1530,6:13:27,-0.04070267,1.8004947,10.743111,8.405296,0.16721922,5.969499,,231,6:16:41,11.26800041
1531,6:13:27,-0.5506832,2.7079248,9.979338,7.864389,1.2354167,5.7114964,,,,
1532,6:13:27,-0.15562786,2.1141446,9.577099,8.29545,0.8654456,4.1025047,,232,6:16:42,10.47600031
1533,6:13:27,-0.41181526,1.759792,10.541992,8.014023,0.288234,5.6886497,,,,
1534,6:13:28,0.031125572,2.0447106,8.710372,8.302128,0.8707287,3.4204116,,233,6:16:43,3.492000103
1535,6:13:28,-0.4285752,0.36632404,12.440652,7.957675,-0.8835577,7.3372817,,,,
1536,6:13:28,-0.0670397,2.3942747,7.8723755,8.113948,0.7194414,2.967724,,234,6:16:44,5.543999863
1537,6:13:28,0.25858167,0.3304099,10.281016,8.471684,-1.2964501,5.362953,,,,
1538,6:13:28,0.31843856,1.4126221,10.106234,8.392444,-0.47401124,4.9715257,,235,6:16:45,4.607999897
1539,6:13:28,0.18196489,0.6368771,9.909904,8.465385,-0.9494878,4.35487,,,,
1540,6:13:28,0.05506832,-0.17957062,11.937854,8.461245,-2.0551887,6.718833,,236,6:16:46,6.660000086
1541,6:13:28,-0.18675344,1.2234744,7.2953553,7.923977,-0.52144307,2.4514036,,,,
1542,6:13:28,-0.13168511,0.22745611,11.169292,8.029887,-1.4295334,5.6446714,,237,6:16:47,9.359999657
1543,6:13:28,-0.51955765,1.3024855,10.419884,7.667671,-0.2088676,5.0286818,,,,
1544,6:13:29,0.5770202,1.010384,10.130177,8.636076,-0.28255224,4.950962,,238,6:16:48,10.9079999
1545,6:13:29,0.25858167,0.45970076,10.3193245,8.526171,-1.2069703,5.0075502,,,,
1546,6:13:29,0.2466103,1.759792,9.864412,8.396039,0.006600356,5.033571,,239,6:16:49,12.42000017
1547,6:13:29,0.91461295,0.56265455,9.514848,8.815478,-1.2205796,4.0344615,,,,
1548,6:13:29,-0.1699935,0.24900457,11.12859,8.141279,-2.0987134,6.8982863,,240,6:16:50,12.20400038
1549,6:13:29,0.009577099,1.7645805,6.876357,7.7922783,0.14441308,1.6307447,,,,
1550,6:13:29,0.00478855,-0.18435916,11.162109,8.216445,-1.873311,5.6790853,,241,6:16:51,11.98799973
1551,6:13:29,0.0670397,0.9816527,9.943423,8.271817,-0.6992336,4.7503805,,,,
1552,6:13:29,0.43815228,-0.08619389,11.4997015,8.763963,-1.8171402,6.301135,,242,6:16:52,12.27600031
1553,6:13:29,0.679974,0.9768641,10.041589,8.746927,-0.58237964,4.629562,,,,
1554,6:13:30,0.7302538,0.5770202,10.707197,8.873286,-1.3937037,5.7213316,,243,6:16:53,14.32800007
1555,6:13:30,0.8092649,0.68715686,9.399923,8.770144,-1.1751267,4.1494718,,,,
1556,6:13:30,0.5865973,0.80208206,9.25866,8.583743,-1.2793324,4.193174,,244,6:16:54,14.86800041
1557,6:13:30,-0.18914771,0.7110996,9.45978,7.883011,-1.2086831,4.0814734,,,,
1558,6:13:30,0.083799616,1.8220432,8.906702,8.043566,0.13906664,3.6629968,,245,6:16:55,12.95999966
1559,6:13:30,0.14126222,-0.45730647,11.868421,8.172487,-1.9264578,6.4603477,,,,
1560,6:13:30,0.23942748,0.6081458,10.3193245,8.383428,-1.0589907,4.955267,,246,6:16:56,10.51200027
1561,6:13:30,-0.028731298,0.37590113,10.314536,8.237428,-1.273444,5.2771826,,,,
1562,6:13:30,0.6560313,1.2546,9.601042,8.649519,-0.36623845,4.6509676,,247,6:16:57,8.243999863
1563,6:13:30,0.8284191,-0.5554718,11.485336,9.157064,-2.171301,6.4523787,,,,
1564,6:13:31,0.15083931,1.0079896,8.8324795,8.307379,-0.8766538,3.8201153,,248,6:16:58,6.984000206
1565,6:13:31,0.045491222,0.5913859,10.59706,8.276663,-1.0161837,5.2515364,,,,
1566,6:13:31,-0.20590763,1.4605076,9.239507,7.9470773,-0.34759027,4.1807966,,249,6:16:59,5.147999811
1567,6:13:31,0.4285752,1.2306572,9.926663,8.574234,-0.3380627,4.3537664,,,,
1568,6:13:31,0.71828246,0.87630457,10.606637,8.861029,-0.8895305,5.659646,,250,6:17:00,4.967999983
1569,6:13:31,0.679974,1.8364087,9.203592,8.755887,0.20152798,3.9895864,,,,
1570,6:13:31,0.28252444,1.8435916,9.641745,8.475916,0.22442432,4.387986,,251,6:17:01,0.612000006
1571,6:13:31,-0.5147691,2.5139885,9.160496,7.8407035,0.94880885,4.2233324,,,,
1572,6:13:31,0.39266106,1.2354459,10.63058,8.603791,0.18803626,5.1091743,,252,6:17:02,0
1573,6:13:31,0.97446984,0.6081458,11.65533,9.313599,-0.763492,6.7940035,,,,
1574,6:13:32,0.51955765,1.7119064,9.081485,8.70603,0.3328181,4.274169,,253,6:17:03,0
